id,ordered_variant_id,parent_order_external_id,refund_external_id,refund_date_created,refund_amount,refund_reason,refunded_by,refunded_payment,order_status,order_total_amount,order_currency,order_created_at,order_updated_at,customer_email,customer_phone_number,shipping_first_name,shipping_last_name,shipping_address_1,shipping_address_2,shipping_city,shipping_state,shipping_postcode,shipping_country_code,product_external_id,product_title,product_description,variant_external_id,variant_title,variant_sku,variant_price,variant_attributes,variant_image_id,variant_image_src,returned_line_item_external_id,returned_quantity,returned_unit_price,returned_subtotal,returned_subtotal_tax,returned_total,returned_total_tax,returned_currency,tax_class,taxes,profile_id,group_order_id,created_at,updated_at,category_id,category
e7a7c669-10f4-49c0-8869-13c6ec666280,3c666255-4aed-4a02-8b69-789108361ecd,D_O64,D_R64,2024-03-20T04:10:29+00:00,70.34,Defective product,system,True,completed,324.49,EUR,2024-03-18T11:55:18+00:00,2024-03-18T12:41:41+00:00,tilman69@example.org,,Uta,Ackermann,Konstantinos-Winkler-Gasse 34,,Kelheim,,36514,GE,D_34,Product D-34,fashion product,D_V204,Product D-34 - Black - XL,D-P34-CBl-SXL,88.75,"{""color"": ""Black"", ""size"": ""XL""}",,,D_L203,1,88.75,70.34,14.068000000000001,70.34,14.068000000000001,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000064,2025-10-22T15:45:28.015013+00:00,2025-10-22T15:45:28.015013+00:00,,fashion
6787c9c0-df63-4d4e-8203-126da3a731df,9f5d3526-833e-4a8b-a90a-e8959c55f503,D_O66,D_R65,2026-05-14T15:22:53+00:00,212.25,Item not as described,system,True,completed,996.15,EUR,2026-05-11T05:27:53+00:00,2026-05-11T07:11:08+00:00,noelsiegrist@example.net,,Aldin,Ziegler,Schmidstrasse 80,,Siders,,3011,SW,D_7,Product D-7,fashion product,D_V40,Product D-7 - White - XS,D-P7-CWh-SXS,212.25,"{""color"": ""White"", ""size"": ""XS""}",,,D_L209,1,212.25,212.25,42.45,212.25,42.45,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000066,2025-10-22T15:45:28.015617+00:00,2025-10-22T15:45:28.015617+00:00,,fashion
85e8521e-6492-4db4-bc2a-e926c867780c,549e9245-c65a-40f0-bc17-b9458a287bee,D_O66,D_R66,2026-05-17T03:26:44+00:00,202.62,Wrong size,system,True,completed,996.15,EUR,2026-05-11T16:31:21+00:00,2026-05-11T21:20:56+00:00,noelsiegrist@example.net,,Aldin,Ziegler,Schmidstrasse 80,,Siders,,3011,SW,D_7,Product D-7,fashion product,D_V37,Product D-7 - Blue - S,D-P7-CBl-SS,202.62,"{""color"": ""Blue"", ""size"": ""S""}",,,D_L210,1,202.62,202.62,40.524,202.62,40.524,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000066,2025-10-22T15:45:28.015617+00:00,2025-10-22T15:45:28.015617+00:00,,fashion
9aea8211-2175-4f83-89da-180d91ba2dde,8b0cca53-5c3b-4748-a6ae-b681318486ca,D_O70,D_R67,2024-10-11T22:59:49+00:00,373.12,Item not as described,system,True,completed,373.12,EUR,2024-10-02T16:39:59+00:00,2024-10-02T06:36:12+00:00,schalleraurora@example.org,,Richard,Hinterleitner,Dennis-Horak-Ring 957,,Allentsteig,,1968,AU,D_31,Product D-31,fashion product,D_V189,Product D-31 - White - XL,D-P31-CWh-SXL,136.78,"{""color"": ""White"", ""size"": ""XL""}",,,D_L220,3,136.78,373.12,74.62400000000001,373.12,74.62400000000001,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000070,2025-10-22T15:45:28.015617+00:00,2025-10-22T15:45:28.015617+00:00,,fashion
9c7889c0-f4bf-4a1c-8aca-a81b1f5f84a8,c75b8edf-506d-491e-b9e4-6023d0e2e2c8,D_O71,D_R68,2025-11-30T21:02:51+00:00,150.03,Item not as described,system,True,completed,452.47,EUR,2025-11-21T18:33:10+00:00,2025-11-21T07:52:45+00:00,schalleraurora@example.org,,Richard,Hinterleitner,Dennis-Horak-Ring 957,,Allentsteig,,1968,AU,D_30,Product D-30,fashion product,D_V180,Product D-30 - Green - XL,D-P30-CGr-SXL,80.12,"{""color"": ""Green"", ""size"": ""XL""}",,,D_L223,2,80.12,150.03,30.006,150.03,30.006,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000071,2025-10-22T15:45:28.015617+00:00,2025-10-22T15:45:28.015617+00:00,,fashion
87704f7d-cb51-445d-ab41-79ef57fec4c8,0c93717b-8072-471c-a28f-c0c609d63de1,D_O71,D_R69,2025-11-27T03:22:43+00:00,149.44,Item not as described,system,True,completed,452.47,EUR,2025-11-21T11:54:20+00:00,2025-11-21T11:06:14+00:00,schalleraurora@example.org,,Richard,Hinterleitner,Dennis-Horak-Ring 957,,Allentsteig,,1968,AU,D_30,Product D-30,fashion product,D_V179,Product D-30 - Black - M,D-P30-CBl-SM,78.87,"{""color"": ""Black"", ""size"": ""M""}",,,D_L221,2,78.87,149.44,29.888,149.44,29.888,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000071,2025-10-22T15:45:28.015617+00:00,2025-10-22T15:45:28.015617+00:00,,fashion
7dab10f0-619d-4e7c-aab8-e1f8ec89efcc,6a3f59e4-fcf1-4c3d-944a-2cc4aa5d1754,D_O73,D_R70,2026-03-20T03:51:22+00:00,155.13,Changed mind,system,True,completed,480.88,EUR,2026-03-12T19:46:10+00:00,2026-03-12T02:18:05+00:00,schalleraurora@example.org,,Richard,Hinterleitner,Dennis-Horak-Ring 957,,Allentsteig,,1968,AU,D_30,Product D-30,fashion product,D_V178,Product D-30 - White - M,D-P30-CWh-SM,88.76,"{""color"": ""White"", ""size"": ""M""}",,,D_L231,2,88.76,155.13,31.026,155.13,31.026,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000073,2025-10-22T15:45:28.015617+00:00,2025-10-22T15:45:28.015617+00:00,,fashion
391acb04-0acc-4e04-ae65-4918c90aeee8,d194f52d-e067-499c-bbdd-83851377fc2d,D_O73,D_R71,2026-03-17T15:15:11+00:00,76.25,Changed mind,system,True,completed,480.88,EUR,2026-03-12T13:42:14+00:00,2026-03-12T04:13:07+00:00,schalleraurora@example.org,,Richard,Hinterleitner,Dennis-Horak-Ring 957,,Allentsteig,,1968,AU,D_30,Product D-30,fashion product,D_V181,Product D-30 - White - L,D-P30-CWh-SL,85.5,"{""color"": ""White"", ""size"": ""L""}",,,D_L229,1,85.5,76.25,15.25,76.25,15.25,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000073,2025-10-22T15:45:28.015617+00:00,2025-10-22T15:45:28.015617+00:00,,fashion
6a0c7421-5478-4712-b2d2-50684014094d,8d8019d0-bad5-4184-b54d-023809087cbd,D_O74,D_R72,2026-02-23T22:08:48+00:00,57.23,Item not as described,system,True,completed,206.98,EUR,2026-02-17T02:56:08+00:00,2026-02-17T12:42:11+00:00,schalleraurora@example.org,,Richard,Hinterleitner,Dennis-Horak-Ring 957,,Allentsteig,,1968,AU,D_16,Product D-16,fashion product,D_V102,Product D-16 - Green - XL,D-P16-CGr-SXL,60.75,"{""color"": ""Green"", ""size"": ""XL""}",,,D_L233,1,60.75,57.23,11.446,57.23,11.446,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000074,2025-10-22T15:45:28.015617+00:00,2025-10-22T15:45:28.015617+00:00,,fashion
e58b8f8b-619e-4df2-a3fa-8c307c71a902,1142a267-dc74-422c-95cc-17c59b49e115,D_O75,D_R73,2026-02-28T08:35:54+00:00,109.39,Item not as described,system,True,completed,760.17,EUR,2026-02-19T01:15:29+00:00,2026-02-19T22:09:19+00:00,marianwaehner@example.net,,Catrin,Köster B.Eng.,Klingelhöferstraße 59,,Eisenach,,57542,GE,D_22,Product D-22,fashion product,D_V134,Product D-22 - White - S,D-P22-CWh-SS,127.29,"{""color"": ""White"", ""size"": ""S""}",,,D_L236,1,127.29,109.39,21.878,109.39,21.878,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000075,2025-10-22T15:45:28.015617+00:00,2025-10-22T15:45:28.015617+00:00,,fashion
47e451f2-c207-421c-bf5b-245a0dcbb903,2760f988-289e-46a8-bd56-d97c46fe11d2,D_O80,D_R74,2024-10-07T07:26:36+00:00,96.23,Defective product,system,True,completed,349.06,EUR,2024-09-30T16:10:01+00:00,2024-09-30T06:06:05+00:00,probstben@example.net,,Esther,Schäfer,Walderstrasse 768,,Vernier,,3357,SW,D_4,Product D-4,fashion product,D_V19,Product D-4 - Blue - XS,D-P4-CBl-SXS,96.23,"{""color"": ""Blue"", ""size"": ""XS""}",,,D_L251,1,96.23,96.23,19.246000000000002,96.23,19.246000000000002,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000080,2025-10-22T15:45:28.015617+00:00,2025-10-22T15:45:28.015617+00:00,,fashion
074880c1-11e0-4abc-9238-d52796de723d,4776c915-b220-410a-bda3-b222cd52a29c,D_O81,D_R75,2024-10-16T14:55:17+00:00,159.28,Item not as described,system,True,completed,649.5,EUR,2024-10-14T23:57:37+00:00,2024-10-14T22:13:56+00:00,heckerfiliz@example.net,,Hanno,Weiß MBA.,Hendriksallee 5-4,,Uelzen,,8172,GE,D_19,Product D-19,fashion product,D_V123,Product D-19 - Blue - S,D-P19-CBl-SS,110.46,"{""color"": ""Blue"", ""size"": ""S""}",,,D_L255,2,110.46,159.28,31.856,159.28,31.856,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000081,2025-10-22T15:45:28.016528+00:00,2025-10-22T15:45:28.016528+00:00,,fashion
c34a45b4-74b0-4fce-885b-6493075737c4,b292620e-fef6-4256-9d98-4f4c98666c17,D_O81,D_R76,2024-10-15T21:11:18+00:00,92.04,Wrong size,system,True,completed,649.5,EUR,2024-10-14T07:22:29+00:00,2024-10-14T03:13:29+00:00,heckerfiliz@example.net,,Hanno,Weiß MBA.,Hendriksallee 5-4,,Uelzen,,8172,GE,D_19,Product D-19,fashion product,D_V123,Product D-19 - Blue - S,D-P19-CBl-SS,110.46,"{""color"": ""Blue"", ""size"": ""S""}",,,D_L256,1,110.46,92.04,18.408,92.04,18.408,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000081,2025-10-22T15:45:28.016528+00:00,2025-10-22T15:45:28.016528+00:00,,fashion
c9e704ec-61eb-4ed7-b707-9a452713ed67,b390ab10-5e51-4c81-a30f-f07c7060066b,D_O81,D_R77,2024-10-15T10:00:02+00:00,80.59,Changed mind,system,True,completed,649.5,EUR,2024-10-14T07:24:51+00:00,2024-10-14T23:34:18+00:00,heckerfiliz@example.net,,Hanno,Weiß MBA.,Hendriksallee 5-4,,Uelzen,,8172,GE,D_34,Product D-34,fashion product,D_V207,Product D-34 - Black - XS,D-P34-CBl-SXS,98.43,"{""color"": ""Black"", ""size"": ""XS""}",,,D_L253,1,98.43,80.59,16.118000000000002,80.59,16.118000000000002,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000081,2025-10-22T15:45:28.016528+00:00,2025-10-22T15:45:28.016528+00:00,,fashion
88fe63cf-fe2b-4753-90dc-6f60fc576794,4617b6f1-fdae-414c-bd47-691e73f513a9,D_O82,D_R78,2024-03-30T17:35:30+00:00,44.58,Ordered by mistake,system,True,completed,435.56,EUR,2024-03-15T00:15:25+00:00,2024-03-15T19:12:32+00:00,bachmannanthony@example.com,,Willibert,Grein Groth,Atzlerweg 6/7,,Erding,,14716,GE,D_9,Product D-9,fashion product,D_V57,Product D-9 - Green - XL,D-P9-CGr-SXL,64.83,"{""color"": ""Green"", ""size"": ""XL""}",,,D_L259,1,64.83,44.58,8.916,44.58,8.916,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000082,2025-10-22T15:45:28.016528+00:00,2025-10-22T15:45:28.016528+00:00,,fashion
974d3d58-7e12-4edc-beb5-38a1433bb630,58594dae-5ab7-409a-bd05-6d39a033312e,D_O84,D_R79,2025-11-05T02:01:10+00:00,152.51,Item not as described,system,True,completed,522.75,EUR,2025-10-26T07:25:59+00:00,2025-10-26T06:15:33+00:00,bachmannanthony@example.com,,Willibert,Grein Groth,Atzlerweg 6/7,,Erding,,14716,GE,D_2,Product D-2,fashion product,D_V10,Product D-2 - White - XXL,D-P2-CWh-SXX,99.24,"{""color"": ""White"", ""size"": ""XXL""}",,,D_L264,2,99.24,152.51,30.502,152.51,30.502,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000084,2025-10-22T15:45:28.016528+00:00,2025-10-22T15:45:28.016528+00:00,,fashion
83d63ac8-ee85-4d18-bd76-a6ae757da84e,16fb718c-6ebb-47ed-9cdb-be8ef8ceecbb,D_O85,D_R80,2024-02-28T17:11:28+00:00,35.21,Changed mind,system,True,completed,425.82,EUR,2024-02-16T10:18:06+00:00,2024-02-16T06:22:38+00:00,bachmannanthony@example.com,,Willibert,Grein Groth,Atzlerweg 6/7,,Erding,,14716,GE,D_35,Product D-35,fashion product,D_V210,Product D-35 - Beige - XL,D-P35-CBe-SXL,51.66,"{""color"": ""Beige"", ""size"": ""XL""}",,,D_L267,1,51.66,35.21,7.042000000000001,35.21,7.042000000000001,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000085,2025-10-22T15:45:28.016528+00:00,2025-10-22T15:45:28.016528+00:00,,fashion
7c5cd66a-783a-4a94-9ac7-3c04e1fbd7ac,389c92dd-7f3d-4673-a155-06ef0d124c34,D_O85,D_R81,2024-03-01T21:13:32+00:00,69.0,Item not as described,system,True,completed,425.82,EUR,2024-02-16T04:00:53+00:00,2024-02-16T11:30:17+00:00,bachmannanthony@example.com,,Willibert,Grein Groth,Atzlerweg 6/7,,Erding,,14716,GE,D_17,Product D-17,fashion product,D_V107,Product D-17 - Blue - XXL,D-P17-CBl-SXX,93.92,"{""color"": ""Blue"", ""size"": ""XXL""}",,,D_L266,1,93.92,69.0,13.8,69.0,13.8,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000085,2025-10-22T15:45:28.016528+00:00,2025-10-22T15:45:28.016528+00:00,,fashion
afb37c01-9d18-418c-8ab4-dcecf50c8b88,68d333d8-549e-4dca-99d2-db3b6342bdbb,D_O87,D_R82,2024-04-21T06:24:02+00:00,100.64,Changed mind,system,True,refunded,625.63,EUR,2024-04-02T05:45:36+00:00,2024-04-02T17:54:40+00:00,bachmannanthony@example.com,,Willibert,Grein Groth,Atzlerweg 6/7,,Erding,,14716,GE,D_9,Product D-9,fashion product,D_V52,Product D-9 - White - XL,D-P9-CWh-SXL,63.21,"{""color"": ""White"", ""size"": ""XL""}",,,D_L274,2,63.21,100.64,20.128,100.64,20.128,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000087,2025-10-22T15:45:28.016528+00:00,2025-10-22T15:45:28.016528+00:00,,fashion
e7301187-c1b8-419e-86d7-5f32330be03e,0763a1eb-814c-4562-832a-6c0f351284eb,D_O87,D_R83,2024-04-22T06:13:16+00:00,118.69,Changed mind,system,True,refunded,625.63,EUR,2024-04-02T07:18:16+00:00,2024-04-02T03:42:20+00:00,bachmannanthony@example.com,,Willibert,Grein Groth,Atzlerweg 6/7,,Erding,,14716,GE,D_23,Product D-23,fashion product,D_V142,Product D-23 - Red - L,D-P23-CRe-SL,144.25,"{""color"": ""Red"", ""size"": ""L""}",,,D_L272,1,144.25,118.69,23.738,118.69,23.738,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000087,2025-10-22T15:45:28.016528+00:00,2025-10-22T15:45:28.016528+00:00,,fashion
6120de63-c59c-484b-8312-032420b94fb7,7f76f266-0b4f-409c-a431-71e5a53c5031,D_O88,D_R84,2024-10-27T19:46:01+00:00,44.15,Ordered by mistake,system,True,completed,537.88,EUR,2024-10-17T21:11:00+00:00,2024-10-17T21:14:38+00:00,bachmannanthony@example.com,,Willibert,Grein Groth,Atzlerweg 6/7,,Erding,,14716,GE,D_16,Product D-16,fashion product,D_V102,Product D-16 - Green - XL,D-P16-CGr-SXL,60.75,"{""color"": ""Green"", ""size"": ""XL""}",,,D_L275,1,60.75,44.15,8.83,44.15,8.83,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000088,2025-10-22T15:45:28.017528+00:00,2025-10-22T15:45:28.017528+00:00,,fashion
bd5ac16e-1a19-4492-8e70-968d3a35653e,ce9c2064-296c-4547-9534-f5c80a852670,D_O88,D_R85,2024-11-06T15:21:06+00:00,244.1,Wrong size,system,True,completed,537.88,EUR,2024-10-17T08:20:20+00:00,2024-10-17T07:16:07+00:00,bachmannanthony@example.com,,Willibert,Grein Groth,Atzlerweg 6/7,,Erding,,14716,GE,D_19,Product D-19,fashion product,D_V122,Product D-19 - Black - S,D-P19-CBl-SS,111.63,"{""color"": ""Black"", ""size"": ""S""}",,,D_L277,3,111.63,244.1,48.82,244.1,48.82,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000088,2025-10-22T15:45:28.017528+00:00,2025-10-22T15:45:28.017528+00:00,,fashion
83220d2e-5cdf-45f5-8789-c5a8358c2ef3,fe866789-2be7-4690-b50a-9f073d8b19cb,D_O88,D_R86,2024-11-04T00:10:47+00:00,166.42,Item not as described,system,True,completed,537.88,EUR,2024-10-17T23:58:05+00:00,2024-10-17T11:28:54+00:00,bachmannanthony@example.com,,Willibert,Grein Groth,Atzlerweg 6/7,,Erding,,14716,GE,D_19,Product D-19,fashion product,D_V124,Product D-19 - Green - XXL,D-P19-CGr-SXX,117.43,"{""color"": ""Green"", ""size"": ""XXL""}",,,D_L276,2,117.43,166.42,33.284,166.42,33.284,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000088,2025-10-22T15:45:28.017528+00:00,2025-10-22T15:45:28.017528+00:00,,fashion
718b63ce-a2a2-42f6-8b3f-aa2118746936,c1f9da6d-f51e-4eb2-9a75-e9e845eca373,D_O90,D_R87,2027-02-28T13:56:01+00:00,172.83,Ordered by mistake,system,True,completed,953.85,EUR,2027-02-18T12:07:16+00:00,2027-02-18T16:34:03+00:00,lscholl@example.com,,Deborah,Jähn,Krausallee 66,,Sömmerda,,7550,GE,D_5,Product D-5,fashion product,D_V25,Product D-5 - Blue - M,D-P5-CBl-SM,93.41,"{""color"": ""Blue"", ""size"": ""M""}",,,D_L283,2,93.41,172.83,34.566,172.83,34.566,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000090,2025-10-22T15:45:28.017528+00:00,2025-10-22T15:45:28.017528+00:00,,fashion
1413b9c3-47d7-4eff-bd0d-6917bada53c5,7d24b56f-4f97-489f-9757-6683eda5b2ba,D_O93,D_R88,2026-07-06T22:54:38+00:00,80.54,Item not as described,system,True,completed,322.19,EUR,2026-07-04T14:35:33+00:00,2026-07-04T05:01:06+00:00,ottcsaba@example.org,,Leandra,Christen,Schmidtstrasse 872,,Schaffhausen,,5968,SW,D_17,Product D-17,fashion product,D_V112,Product D-17 - Beige - XXL,D-P17-CBe-SXX,91.78,"{""color"": ""Beige"", ""size"": ""XXL""}",,,D_L292,1,91.78,80.54,16.108,80.54,16.108,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000093,2025-10-22T15:45:28.017528+00:00,2025-10-22T15:45:28.017528+00:00,,fashion
ea3419ea-4007-4116-a208-21242ee7da5b,d38886d8-455a-4edf-a6ec-7365a135a244,D_O95,D_R89,2026-01-12T19:56:31+00:00,238.59,Item not as described,system,True,completed,488.53,EUR,2026-01-05T01:08:35+00:00,2026-01-05T23:27:45+00:00,hoffmanndorothe@example.com,,Silva,Fröhlich,Wulfweg 560,,Torgau,,13773,GE,D_31,Product D-31,fashion product,D_V188,Product D-31 - Red - XS,D-P31-CRe-SXS,139.97,"{""color"": ""Red"", ""size"": ""XS""}",,,D_L299,2,139.97,238.59,47.718,238.59,47.718,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000095,2025-10-22T15:45:28.017528+00:00,2025-10-22T15:45:28.017528+00:00,,fashion
c32b67b9-8d71-4ebc-b737-12048a6eb1c1,448b0aa5-5bab-41f0-b50b-cb72f76fa65e,D_O95,D_R90,2026-01-10T10:31:32+00:00,44.17,Wrong size,system,True,completed,488.53,EUR,2026-01-05T20:14:06+00:00,2026-01-05T19:18:10+00:00,hoffmanndorothe@example.com,,Silva,Fröhlich,Wulfweg 560,,Torgau,,13773,GE,D_24,Product D-24,fashion product,D_V149,Product D-24 - Green - L,D-P24-CGr-SL,23.55,"{""color"": ""Green"", ""size"": ""L""}",,,D_L298,2,23.55,44.17,8.834000000000001,44.17,8.834000000000001,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000095,2025-10-22T15:45:28.017528+00:00,2025-10-22T15:45:28.017528+00:00,,fashion
c158991a-494c-4681-915c-cbcda24e5e40,45e5e706-a040-4e7c-b364-242246c4d881,D_O95,D_R91,2026-01-11T17:51:58+00:00,42.39,Defective product,system,True,completed,488.53,EUR,2026-01-05T18:26:07+00:00,2026-01-05T00:39:07+00:00,hoffmanndorothe@example.com,,Silva,Fröhlich,Wulfweg 560,,Torgau,,13773,GE,D_10,Product D-10,fashion product,D_V63,Product D-10 - White - XXL,D-P10-CWh-SXX,22.66,"{""color"": ""White"", ""size"": ""XXL""}",,,D_L297,2,22.66,42.39,8.478,42.39,8.478,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000095,2025-10-22T15:45:28.017528+00:00,2025-10-22T15:45:28.017528+00:00,,fashion
5d92c0db-05c6-46f2-973a-7323e7efdfed,ce84ebff-c2dc-46ab-88a3-f339182138af,D_O98,D_R92,2025-01-20T00:37:38+00:00,177.01,Defective product,system,True,completed,491.47,EUR,2025-01-13T00:44:12+00:00,2025-01-13T13:38:23+00:00,hoffmanndorothe@example.com,,Silva,Fröhlich,Wulfweg 560,,Torgau,,13773,GE,D_17,Product D-17,fashion product,D_V111,Product D-17 - Beige - XS,D-P17-CBe-SXS,95.98,"{""color"": ""Beige"", ""size"": ""XS""}",,,D_L313,2,95.98,177.01,35.402,177.01,35.402,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000098,2025-10-22T15:45:28.017528+00:00,2025-10-22T15:45:28.017528+00:00,,fashion
fc50db34-5b44-4378-ae28-7dfc2fe2f6dd,292cc76e-3b28-483a-8daf-42851e1b3cad,D_O98,D_R93,2025-01-21T07:30:31+00:00,78.75,Changed mind,system,True,completed,491.47,EUR,2025-01-13T09:16:22+00:00,2025-01-13T14:32:39+00:00,hoffmanndorothe@example.com,,Silva,Fröhlich,Wulfweg 560,,Torgau,,13773,GE,D_30,Product D-30,fashion product,D_V181,Product D-30 - White - L,D-P30-CWh-SL,85.5,"{""color"": ""White"", ""size"": ""L""}",,,D_L311,1,85.5,78.75,15.75,78.75,15.75,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000098,2025-10-22T15:45:28.018528+00:00,2025-10-22T15:45:28.018528+00:00,,fashion
750ddc36-3894-4e22-b677-4da36b3c7353,5fc2ce58-9fe7-4923-8132-e35df2d95bc2,D_O99,D_R94,2026-07-11T01:12:10+00:00,158.22,Item not as described,system,True,completed,510.78,EUR,2026-07-01T01:54:30+00:00,2026-07-01T18:31:03+00:00,thammer@example.com,,Eric,Kaspar,Mittermayrring 0/8,,Dornbirn,,3229,AU,D_34,Product D-34,fashion product,D_V204,Product D-34 - Black - XL,D-P34-CBl-SXL,88.75,"{""color"": ""Black"", ""size"": ""XL""}",,,D_L316,2,88.75,158.22,31.644000000000002,158.22,31.644000000000002,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000099,2025-10-22T15:45:28.018528+00:00,2025-10-22T15:45:28.018528+00:00,,fashion
7307c693-e1b9-44e1-9264-d14b9cc7e831,000b600a-a4f3-425d-93a8-577467704474,D_O99,D_R95,2026-07-07T22:25:45+00:00,118.03,Defective product,system,True,completed,510.78,EUR,2026-07-01T22:24:49+00:00,2026-07-01T08:16:36+00:00,thammer@example.com,,Eric,Kaspar,Mittermayrring 0/8,,Dornbirn,,3229,AU,D_14,Product D-14,fashion product,D_V86,Product D-14 - Red - XXL,D-P14-CRe-SXX,65.04,"{""color"": ""Red"", ""size"": ""XXL""}",,,D_L314,2,65.04,118.03,23.606,118.03,23.606,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000099,2025-10-22T15:45:28.018528+00:00,2025-10-22T15:45:28.018528+00:00,,fashion
abaa4f20-0713-41e2-9868-3d4126182b2d,a5c446ea-979b-43ff-9334-1a3fe9ba495b,D_O100,D_R96,2026-03-16T19:21:40+00:00,60.37,Wrong size,system,True,completed,548.89,EUR,2026-03-06T14:10:19+00:00,2026-03-06T20:49:37+00:00,thammer@example.com,,Eric,Kaspar,Mittermayrring 0/8,,Dornbirn,,3229,AU,D_32,Product D-32,fashion product,D_V197,Product D-32 - Black - L,D-P32-CBl-SL,65.96,"{""color"": ""Black"", ""size"": ""L""}",,,D_L317,1,65.96,60.37,12.074,60.37,12.074,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000100,2025-10-22T15:45:28.018528+00:00,2025-10-22T15:45:28.018528+00:00,,fashion
1294879b-ecd9-4c3a-902c-0e51cbcd2fd5,7e50f493-e516-4217-8aef-860ba40de699,D_O102,D_R97,2026-01-30T19:39:36+00:00,130.49,Ordered by mistake,system,True,completed,1249.38,EUR,2026-01-22T09:21:50+00:00,2026-01-22T06:15:02+00:00,lindnerwillfried@example.org,,Magrit,Ring,Patbergplatz 310,,Ravensburg,,11145,GE,D_26,Product D-26,fashion product,D_V163,Product D-26 - Black - L,D-P26-CBl-SL,144.76,"{""color"": ""Black"", ""size"": ""L""}",,,D_L324,1,144.76,130.49,26.098000000000003,130.49,26.098000000000003,EUR,standard,"{""vat_rate"": 0.2, ""tax_amount"": 0.0}",,00000000-0000-0000-0000-d00000000102,2025-10-22T15:45:28.018528+00:00,2025-10-22T15:45:28.018528+00:00,,fashion
