id,store_id,group_order_id,order_external_id,order_status,order_total_amount,order_currency,order_created_at,order_updated_at,customer_email,customer_phone_number,client_ip,shipping_first_name,shipping_last_name,shipping_address_1,shipping_address_2,shipping_city,shipping_state,shipping_postcode,shipping_country_code,product_external_id,product_title,product_description,product_vendor,product_type,variant_external_id,variant_title,variant_sku,variant_price,variant_attributes,variant_image_id,variant_image_src,line_item_external_id,line_item_quantity,line_item_unit_price,line_item_total_price,line_item_currency,line_item_subtotal,created_at,updated_at
cbe743b6-32f4-4db2-b3e7-7d859da4f00c,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000580,D_O580,refunded,797.56,EUR,2026-07-22T11:02:40+00:00,2026-07-22T09:55:09+00:00,tomas46@example.org,,,Maryam,Steiner,Sutterstrasse 6,,Uster,,6179,SW,D_19,Product D-19,fashion product,Default Vendor,fashion,D_V123,Product D-19 - Blue - S,D-P19-CBl-SS,110.46,"Color: Blue, Size: S",,,D_L1831,3,110.46,318.2,EUR,318.2,2025-10-22T15:28:26.317095+00:00,2025-10-22T15:28:26.317095+00:00
753ec7f9-224b-4778-a737-e1b804a1531b,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000580,D_O580,refunded,797.56,EUR,2026-07-22T15:44:52+00:00,2026-07-22T19:32:58+00:00,tomas46@example.org,,,Maryam,Steiner,Sutterstrasse 6,,Uster,,6179,SW,D_22,Product D-22,fashion product,Default Vendor,fashion,D_V140,Product D-22 - Red - M,D-P22-CRe-SM,143.93,"Color: Red, Size: M",,,D_L1832,1,143.93,136.24,EUR,136.24,2025-10-22T15:28:26.317095+00:00,2025-10-22T15:28:26.317095+00:00
3904e7d6-f45c-4f76-a7ea-c2fe7c034736,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000580,D_O580,refunded,797.56,EUR,2026-07-22T22:01:38+00:00,2026-07-22T21:53:12+00:00,tomas46@example.org,,,Maryam,Steiner,Sutterstrasse 6,,Uster,,6179,SW,D_12,Product D-12,fashion product,Default Vendor,fashion,D_V75,Product D-12 - Black - XS,D-P12-CBl-SXS,106.3,"Color: Black, Size: XS",,,D_L1833,2,106.3,207.18,EUR,207.18,2025-10-22T15:28:26.317095+00:00,2025-10-22T15:28:26.317095+00:00
40f5fe88-b181-4c7d-867c-cb89277b689d,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000581,D_O581,completed,690.31,EUR,2027-05-26T10:25:09+00:00,2027-05-26T22:24:39+00:00,tomas46@example.org,,,Maryam,Steiner,Sutterstrasse 6,,Uster,,6179,SW,D_14,Product D-14,fashion product,Default Vendor,fashion,D_V91,Product D-14 - Blue - XL,D-P14-CBl-SXL,64.0,"Color: Blue, Size: XL",,,D_L1834,3,64.0,180.85,EUR,180.85,2025-10-22T15:28:26.317095+00:00,2025-10-22T15:28:26.317095+00:00
ce51b652-c54d-4ab5-8eda-5c087c3bfa2a,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000581,D_O581,completed,690.31,EUR,2027-05-26T19:48:56+00:00,2027-05-26T21:33:03+00:00,tomas46@example.org,,,Maryam,Steiner,Sutterstrasse 6,,Uster,,6179,SW,D_26,Product D-26,fashion product,Default Vendor,fashion,D_V163,Product D-26 - Black - L,D-P26-CBl-SL,144.76,"Color: Black, Size: L",,,D_L1835,2,144.76,278.9,EUR,278.9,2025-10-22T15:28:26.317095+00:00,2025-10-22T15:28:26.317095+00:00
7c497eee-f76e-4df2-9e57-fda3d3d3dd60,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000581,D_O581,completed,690.31,EUR,2027-05-26T01:17:33+00:00,2027-05-26T04:26:43+00:00,tomas46@example.org,,,Maryam,Steiner,Sutterstrasse 6,,Uster,,6179,SW,D_26,Product D-26,fashion product,Default Vendor,fashion,D_V163,Product D-26 - Black - L,D-P26-CBl-SL,144.76,"Color: Black, Size: L",,,D_L1836,1,144.76,135.56,EUR,135.56,2025-10-22T15:28:26.317095+00:00,2025-10-22T15:28:26.317095+00:00
6c6b4e68-e3fc-4341-98ef-ad0446b60e0f,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000581,D_O581,completed,690.31,EUR,2027-05-26T01:20:01+00:00,2027-05-26T22:02:56+00:00,tomas46@example.org,,,Maryam,Steiner,Sutterstrasse 6,,Uster,,6179,SW,D_26,Product D-26,fashion product,Default Vendor,fashion,D_V163,Product D-26 - Black - L,D-P26-CBl-SL,144.76,"Color: Black, Size: L",,,D_L1837,1,144.76,134.22,EUR,134.22,2025-10-22T15:28:26.318091+00:00,2025-10-22T15:28:26.318091+00:00
0d2f12d5-434a-4f5f-b5cc-4f7d3db1065d,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000582,D_O582,completed,1528.54,EUR,2027-04-03T04:31:49+00:00,2027-04-03T16:28:00+00:00,tomas46@example.org,,,Maryam,Steiner,Sutterstrasse 6,,Uster,,6179,SW,D_11,Product D-11,fashion product,Default Vendor,fashion,D_V69,Product D-11 - Black - XXL,D-P11-CBl-SXX,133.24,"Color: Black, Size: XXL",,,D_L1840,2,133.24,257.6,EUR,257.6,2025-10-22T15:28:26.318091+00:00,2025-10-22T15:28:26.318091+00:00
778e9980-d5f7-47a6-bdaa-9cfae3339624,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000583,D_O583,completed,528.47,EUR,2024-11-20T22:53:16+00:00,2024-11-20T02:53:12+00:00,ernstmadeleine@example.com,,,Ella,Schoch,Widmerstrasse 85,,Uzwil,,7999,SW,D_23,Product D-23,fashion product,Default Vendor,fashion,D_V144,Product D-23 - Green - M,D-P23-CGr-SM,157.91,"Color: Green, Size: M",,,D_L1843,2,157.91,289.71,EUR,289.71,2025-10-22T15:28:26.318091+00:00,2025-10-22T15:28:26.318091+00:00
997ae2c8-8ce0-4366-9c7e-ba2aca985e86,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000583,D_O583,completed,528.47,EUR,2024-11-20T20:51:10+00:00,2024-11-20T02:38:51+00:00,ernstmadeleine@example.com,,,Ella,Schoch,Widmerstrasse 85,,Uzwil,,7999,SW,D_34,Product D-34,fashion product,Default Vendor,fashion,D_V204,Product D-34 - Black - XL,D-P34-CBl-SXL,88.75,"Color: Black, Size: XL",,,D_L1844,2,88.75,151.18,EUR,151.18,2025-10-22T15:28:26.318091+00:00,2025-10-22T15:28:26.318091+00:00
317564ee-d69b-4565-ada5-1c2fe5c6d703,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000583,D_O583,completed,528.47,EUR,2024-11-20T05:43:12+00:00,2024-11-20T05:54:44+00:00,ernstmadeleine@example.com,,,Ella,Schoch,Widmerstrasse 85,,Uzwil,,7999,SW,D_34,Product D-34,fashion product,Default Vendor,fashion,D_V205,Product D-34 - Beige - L,D-P34-CBe-SL,84.14,"Color: Beige, Size: L",,,D_L1845,3,84.14,217.52,EUR,217.52,2025-10-22T15:28:26.318091+00:00,2025-10-22T15:28:26.318091+00:00
a2fb4eff-591d-4c8b-8242-ddd5c0b699e9,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000584,D_O584,completed,962.02,EUR,2025-06-21T11:33:15+00:00,2025-06-21T08:12:11+00:00,ernstmadeleine@example.com,,,Ella,Schoch,Widmerstrasse 85,,Uzwil,,7999,SW,D_7,Product D-7,fashion product,Default Vendor,fashion,D_V37,Product D-7 - Blue - S,D-P7-CBl-SS,202.62,"Color: Blue, Size: S",,,D_L1846,2,202.62,377.03000000000003,EUR,377.03000000000003,2025-10-22T15:28:26.318091+00:00,2025-10-22T15:28:26.318091+00:00
195d6e42-a7b1-4ada-a030-62f5da35ea76,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000584,D_O584,completed,962.02,EUR,2025-06-21T23:19:26+00:00,2025-06-21T11:45:46+00:00,ernstmadeleine@example.com,,,Ella,Schoch,Widmerstrasse 85,,Uzwil,,7999,SW,D_32,Product D-32,fashion product,Default Vendor,fashion,D_V197,Product D-32 - Black - L,D-P32-CBl-SL,65.96,"Color: Black, Size: L",,,D_L1847,3,65.96,170.59,EUR,170.59,2025-10-22T15:28:26.318091+00:00,2025-10-22T15:28:26.318091+00:00
6d2e4029-02b4-4702-9faf-33fc3399cfdb,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000584,D_O584,completed,962.02,EUR,2025-06-21T14:22:49+00:00,2025-06-21T02:05:37+00:00,ernstmadeleine@example.com,,,Ella,Schoch,Widmerstrasse 85,,Uzwil,,7999,SW,D_33,Product D-33,fashion product,Default Vendor,fashion,D_V202,Product D-33 - Black - XL,D-P33-CBl-SXL,173.9,"Color: Black, Size: XL",,,D_L1848,2,173.9,325.38,EUR,325.38,2025-10-22T15:28:26.318091+00:00,2025-10-22T15:28:26.318091+00:00
b3728ecb-725c-433b-93b5-b50053b18b01,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000584,D_O584,completed,962.02,EUR,2025-06-21T16:55:31+00:00,2025-06-21T02:27:45+00:00,ernstmadeleine@example.com,,,Ella,Schoch,Widmerstrasse 85,,Uzwil,,7999,SW,D_29,Product D-29,fashion product,Default Vendor,fashion,D_V176,Product D-29 - Black - XS,D-P29-CBl-SXS,70.05,"Color: Black, Size: XS",,,D_L1849,3,70.05,191.53999999999996,EUR,191.53999999999996,2025-10-22T15:28:26.318091+00:00,2025-10-22T15:28:26.318091+00:00
20c83c8b-d7e5-485e-99dc-f90d27c430c6,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000584,D_O584,completed,962.02,EUR,2025-06-21T22:06:12+00:00,2025-06-21T11:09:49+00:00,ernstmadeleine@example.com,,,Ella,Schoch,Widmerstrasse 85,,Uzwil,,7999,SW,D_12,Product D-12,fashion product,Default Vendor,fashion,D_V78,Product D-12 - Green - XL,D-P12-CGr-SXL,103.48,"Color: Green, Size: XL",,,D_L1850,1,103.48,86.93,EUR,86.93,2025-10-22T15:28:26.318091+00:00,2025-10-22T15:28:26.318091+00:00
089fdce1-26f7-46fb-bcd1-08d93df8f8df,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000585,D_O585,completed,553.78,EUR,2026-07-25T14:57:27+00:00,2026-07-25T07:36:28+00:00,ernstmadeleine@example.com,,,Ella,Schoch,Widmerstrasse 85,,Uzwil,,7999,SW,D_29,Product D-29,fashion product,Default Vendor,fashion,D_V175,Product D-29 - Blue - XXL,D-P29-CBl-SXX,80.68,"Color: Blue, Size: XXL",,,D_L1851,3,80.68,217.95000000000002,EUR,217.95000000000002,2025-10-22T15:28:26.318091+00:00,2025-10-22T15:28:26.318091+00:00
21573351-173b-4c9d-9a8c-7cf43c49c8a8,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000585,D_O585,completed,553.78,EUR,2026-07-25T03:40:39+00:00,2026-07-25T04:04:21+00:00,ernstmadeleine@example.com,,,Ella,Schoch,Widmerstrasse 85,,Uzwil,,7999,SW,D_8,Product D-8,fashion product,Default Vendor,fashion,D_V48,Product D-8 - Beige - S,D-P8-CBe-SS,168.93,"Color: Beige, Size: S",,,D_L1852,2,168.93,309.0,EUR,309.0,2025-10-22T15:28:26.318091+00:00,2025-10-22T15:28:26.318091+00:00
4b66c99f-5203-4a21-bd4e-36ce2b8c6e23,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000585,D_O585,completed,553.78,EUR,2026-07-25T22:48:34+00:00,2026-07-25T10:04:53+00:00,ernstmadeleine@example.com,,,Ella,Schoch,Widmerstrasse 85,,Uzwil,,7999,SW,D_8,Product D-8,fashion product,Default Vendor,fashion,D_V45,Product D-8 - Green - XL,D-P8-CGr-SXL,153.39,"Color: Green, Size: XL",,,D_L1853,1,153.39,137.94,EUR,137.94,2025-10-22T15:28:26.319091+00:00,2025-10-22T15:28:26.319091+00:00
c6990c2b-394f-4a09-9248-7aec9c70f158,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000586,D_O586,completed,314.36,EUR,2026-05-18T12:02:36+00:00,2026-05-18T06:02:54+00:00,ernstmadeleine@example.com,,,Ella,Schoch,Widmerstrasse 85,,Uzwil,,7999,SW,D_2,Product D-2,fashion product,Default Vendor,fashion,D_V7,Product D-2 - White - XS,D-P2-CWh-SXS,87.48,"Color: White, Size: XS",,,D_L1854,3,87.48,245.7,EUR,245.7,2025-10-22T15:28:26.319091+00:00,2025-10-22T15:28:26.319091+00:00
4112a7cc-99a7-4e4d-ba45-96de490a748c,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000586,D_O586,completed,314.36,EUR,2026-05-18T23:09:27+00:00,2026-05-18T00:39:42+00:00,ernstmadeleine@example.com,,,Ella,Schoch,Widmerstrasse 85,,Uzwil,,7999,SW,D_24,Product D-24,fashion product,Default Vendor,fashion,D_V153,Product D-24 - Beige - L,D-P24-CBe-SL,23.88,"Color: Beige, Size: L",,,D_L1855,3,23.88,42.61,EUR,42.61,2025-10-22T15:28:26.319091+00:00,2025-10-22T15:28:26.319091+00:00
8e426251-2660-43c5-80a8-708659c2c453,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000586,D_O586,completed,314.36,EUR,2026-05-18T20:40:13+00:00,2026-05-18T05:58:34+00:00,ernstmadeleine@example.com,,,Ella,Schoch,Widmerstrasse 85,,Uzwil,,7999,SW,D_1,Product D-1,fashion product,Default Vendor,fashion,D_V3,Product D-1 - Red - M,D-P1-CRe-SM,59.29,"Color: Red, Size: M",,,D_L1856,1,59.29,35.2,EUR,35.2,2025-10-22T15:28:26.319091+00:00,2025-10-22T15:28:26.319091+00:00
2991fb92-9b79-4d05-b643-81635a2df82b,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000587,D_O587,completed,282.69,EUR,2025-09-08T12:19:42+00:00,2025-09-08T05:04:52+00:00,ernstmadeleine@example.com,,,Ella,Schoch,Widmerstrasse 85,,Uzwil,,7999,SW,D_10,Product D-10,fashion product,Default Vendor,fashion,D_V62,Product D-10 - White - M,D-P10-CWh-SM,20.92,"Color: White, Size: M",,,D_L1857,3,20.92,28.490000000000002,EUR,28.490000000000002,2025-10-22T15:28:26.319091+00:00,2025-10-22T15:28:26.319091+00:00
4afbd8ec-e8b5-4203-a03e-33b1cb9f34a2,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000587,D_O587,completed,282.69,EUR,2025-09-08T17:07:03+00:00,2025-09-08T14:17:49+00:00,ernstmadeleine@example.com,,,Ella,Schoch,Widmerstrasse 85,,Uzwil,,7999,SW,D_23,Product D-23,fashion product,Default Vendor,fashion,D_V147,Product D-23 - Beige - XL,D-P23-CBe-SXL,163.53,"Color: Beige, Size: XL",,,D_L1858,2,163.53,300.88,EUR,300.88,2025-10-22T15:28:26.319091+00:00,2025-10-22T15:28:26.319091+00:00
24e648cf-9d5d-4772-a1bf-f57cf8b39e40,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000588,D_O588,completed,292.0,EUR,2025-12-18T06:30:27+00:00,2025-12-18T14:44:57+00:00,ernstmadeleine@example.com,,,Ella,Schoch,Widmerstrasse 85,,Uzwil,,7999,SW,D_24,Product D-24,fashion product,Default Vendor,fashion,D_V150,Product D-24 - White - XL,D-P24-CWh-SXL,22.93,"Color: White, Size: XL",,,D_L1859,2,22.93,13.409999999999997,EUR,13.409999999999997,2025-10-22T15:28:26.319091+00:00,2025-10-22T15:28:26.319091+00:00
f4e637c4-d6cd-44f1-b1ec-e51b8587a2ea,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000588,D_O588,completed,292.0,EUR,2025-12-18T01:54:11+00:00,2025-12-18T08:03:19+00:00,ernstmadeleine@example.com,,,Ella,Schoch,Widmerstrasse 85,,Uzwil,,7999,SW,D_29,Product D-29,fashion product,Default Vendor,fashion,D_V177,Product D-29 - Green - M,D-P29-CGr-SM,70.04,"Color: Green, Size: M",,,D_L1860,3,70.04,189.07,EUR,189.07,2025-10-22T15:28:26.319091+00:00,2025-10-22T15:28:26.319091+00:00
e2a1efa8-db5a-47be-8039-9bb92ac47ed4,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000588,D_O588,completed,292.0,EUR,2025-12-18T10:53:03+00:00,2025-12-18T01:44:39+00:00,ernstmadeleine@example.com,,,Ella,Schoch,Widmerstrasse 85,,Uzwil,,7999,SW,D_29,Product D-29,fashion product,Default Vendor,fashion,D_V176,Product D-29 - Black - XS,D-P29-CBl-SXS,70.05,"Color: Black, Size: XS",,,D_L1861,2,70.05,108.0,EUR,108.0,2025-10-22T15:28:26.319091+00:00,2025-10-22T15:28:26.319091+00:00
4eb36cdd-260f-4517-895c-f37f56d866a2,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000589,D_O589,cancelled,529.95,EUR,2027-03-21T13:37:36+00:00,2027-03-21T22:51:40+00:00,hermannlucette@example.com,,,Gioia,Merz,Ferraristrasse 93,,La Tour-de-Peilz,,7301,SW,D_15,Product D-15,fashion product,Default Vendor,fashion,D_V95,Product D-15 - White - S,D-P15-CWh-SS,154.1,"Color: White, Size: S",,,D_L1862,1,154.1,141.49,EUR,141.49,2025-10-22T15:28:26.319091+00:00,2025-10-22T15:28:26.319091+00:00
85f34f71-0ab0-4648-9b6c-0478aadb8bfd,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000589,D_O589,cancelled,529.95,EUR,2027-03-21T15:46:16+00:00,2027-03-21T06:37:17+00:00,hermannlucette@example.com,,,Gioia,Merz,Ferraristrasse 93,,La Tour-de-Peilz,,7301,SW,D_23,Product D-23,fashion product,Default Vendor,fashion,D_V143,Product D-23 - Blue - S,D-P23-CBl-SS,147.58,"Color: Blue, Size: S",,,D_L1863,3,147.58,432.02,EUR,432.02,2025-10-22T15:28:26.319091+00:00,2025-10-22T15:28:26.319091+00:00
cbfdc197-48f2-4cb6-9a07-91af53607b92,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000590,D_O590,completed,1453.93,EUR,2025-11-22T00:56:32+00:00,2025-11-22T11:31:49+00:00,hermannlucette@example.com,,,Gioia,Merz,Ferraristrasse 93,,La Tour-de-Peilz,,7301,SW,D_24,Product D-24,fashion product,Default Vendor,fashion,D_V148,Product D-24 - Blue - XS,D-P24-CBl-SXS,21.77,"Color: Blue, Size: XS",,,D_L1864,2,21.77,29.189999999999998,EUR,29.189999999999998,2025-10-22T15:28:26.319091+00:00,2025-10-22T15:28:26.319091+00:00
f52db396-4d9c-4eda-82fa-c18415dcfbbb,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000590,D_O590,completed,1453.93,EUR,2025-11-22T02:35:15+00:00,2025-11-22T06:41:38+00:00,hermannlucette@example.com,,,Gioia,Merz,Ferraristrasse 93,,La Tour-de-Peilz,,7301,SW,D_35,Product D-35,fashion product,Default Vendor,fashion,D_V212,Product D-35 - Green - M,D-P35-CGr-SM,49.53,"Color: Green, Size: M",,,D_L1865,2,49.53,86.22,EUR,86.22,2025-10-22T15:28:26.319091+00:00,2025-10-22T15:28:26.319091+00:00
6cc0f817-c8e0-41bc-9631-1697889fec84,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000590,D_O590,completed,1453.93,EUR,2025-11-22T01:48:25+00:00,2025-11-22T21:22:09+00:00,hermannlucette@example.com,,,Gioia,Merz,Ferraristrasse 93,,La Tour-de-Peilz,,7301,SW,D_15,Product D-15,fashion product,Default Vendor,fashion,D_V97,Product D-15 - Beige - XL,D-P15-CBe-SXL,167.46,"Color: Beige, Size: XL",,,D_L1866,2,167.46,324.82,EUR,324.82,2025-10-22T15:28:26.319091+00:00,2025-10-22T15:28:26.319091+00:00
423d6025-b077-49b7-b9de-8f2c25db9c72,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000590,D_O590,completed,1453.93,EUR,2025-11-22T06:36:40+00:00,2025-11-22T04:55:17+00:00,hermannlucette@example.com,,,Gioia,Merz,Ferraristrasse 93,,La Tour-de-Peilz,,7301,SW,D_7,Product D-7,fashion product,Default Vendor,fashion,D_V43,Product D-7 - Blue - L,D-P7-CBl-SL,202.14,"Color: Blue, Size: L",,,D_L1867,3,202.14,600.24,EUR,600.24,2025-10-22T15:28:26.320091+00:00,2025-10-22T15:28:26.320091+00:00
c9885009-a1e9-42bd-9d0e-0e19a0b3779e,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000590,D_O590,completed,1453.93,EUR,2025-11-22T10:01:01+00:00,2025-11-22T23:21:06+00:00,hermannlucette@example.com,,,Gioia,Merz,Ferraristrasse 93,,La Tour-de-Peilz,,7301,SW,D_18,Product D-18,fashion product,Default Vendor,fashion,D_V114,Product D-18 - Black - S,D-P18-CBl-SS,166.6,"Color: Black, Size: S",,,D_L1868,3,166.6,491.88999999999993,EUR,491.88999999999993,2025-10-22T15:28:26.320091+00:00,2025-10-22T15:28:26.320091+00:00
965fe064-5152-47d2-877a-1428795957b0,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000591,D_O591,completed,327.4,EUR,2025-08-04T17:12:18+00:00,2025-08-04T22:58:51+00:00,hermannlucette@example.com,,,Gioia,Merz,Ferraristrasse 93,,La Tour-de-Peilz,,7301,SW,D_1,Product D-1,fashion product,Default Vendor,fashion,D_V3,Product D-1 - Red - M,D-P1-CRe-SM,59.29,"Color: Red, Size: M",,,D_L1869,3,59.29,171.97,EUR,171.97,2025-10-22T15:28:26.320091+00:00,2025-10-22T15:28:26.320091+00:00
5c57ea85-64cd-43f1-9420-c46bb7d1c7c0,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000591,D_O591,completed,327.4,EUR,2025-08-04T11:23:40+00:00,2025-08-04T08:29:57+00:00,hermannlucette@example.com,,,Gioia,Merz,Ferraristrasse 93,,La Tour-de-Peilz,,7301,SW,D_16,Product D-16,fashion product,Default Vendor,fashion,D_V104,Product D-16 - Red - L,D-P16-CRe-SL,59.19,"Color: Red, Size: L",,,D_L1870,3,59.19,167.69,EUR,167.69,2025-10-22T15:28:26.320091+00:00,2025-10-22T15:28:26.320091+00:00
d426b58e-4412-4a1c-9469-0f5982e6b1dc,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000592,D_O592,completed,588.58,EUR,2026-06-27T15:29:35+00:00,2026-06-27T05:19:27+00:00,hermannlucette@example.com,,,Gioia,Merz,Ferraristrasse 93,,La Tour-de-Peilz,,7301,SW,D_10,Product D-10,fashion product,Default Vendor,fashion,D_V64,Product D-10 - Green - S,D-P10-CGr-SS,23.29,"Color: Green, Size: S",,,D_L1871,1,23.29,14.44,EUR,14.44,2025-10-22T15:28:26.320091+00:00,2025-10-22T15:28:26.320091+00:00
411914e0-b429-48f3-96d2-66916069c90d,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000592,D_O592,completed,588.58,EUR,2026-06-27T21:01:05+00:00,2026-06-27T08:34:19+00:00,hermannlucette@example.com,,,Gioia,Merz,Ferraristrasse 93,,La Tour-de-Peilz,,7301,SW,D_10,Product D-10,fashion product,Default Vendor,fashion,D_V59,Product D-10 - Green - XL,D-P10-CGr-SXL,20.76,"Color: Green, Size: XL",,,D_L1872,1,20.76,15.010000000000002,EUR,15.010000000000002,2025-10-22T15:28:26.320091+00:00,2025-10-22T15:28:26.320091+00:00
b88ebbd7-0ebb-43f4-b99b-470ca08eafcb,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000592,D_O592,completed,588.58,EUR,2026-06-27T20:57:33+00:00,2026-06-27T07:24:38+00:00,hermannlucette@example.com,,,Gioia,Merz,Ferraristrasse 93,,La Tour-de-Peilz,,7301,SW,D_22,Product D-22,fashion product,Default Vendor,fashion,D_V138,Product D-22 - Black - XXL,D-P22-CBl-SXX,125.75,"Color: Black, Size: XXL",,,D_L1873,3,125.75,364.28,EUR,364.28,2025-10-22T15:28:26.320608+00:00,2025-10-22T15:28:26.320608+00:00
72de54ab-166c-49a2-8b80-32e2a34bcd0b,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000592,D_O592,completed,588.58,EUR,2026-06-27T18:04:26+00:00,2026-06-27T14:45:00+00:00,hermannlucette@example.com,,,Gioia,Merz,Ferraristrasse 93,,La Tour-de-Peilz,,7301,SW,D_25,Product D-25,fashion product,Default Vendor,fashion,D_V154,Product D-25 - Blue - XL,D-P25-CBl-SXL,117.3,"Color: Blue, Size: XL",,,D_L1874,2,117.3,228.15,EUR,228.15,2025-10-22T15:28:26.320608+00:00,2025-10-22T15:28:26.320608+00:00
f6eff36b-0b88-430f-b8f4-b6f757669711,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000593,D_O593,completed,545.97,EUR,2027-03-23T17:54:34+00:00,2027-03-23T12:52:53+00:00,hermannlucette@example.com,,,Gioia,Merz,Ferraristrasse 93,,La Tour-de-Peilz,,7301,SW,D_22,Product D-22,fashion product,Default Vendor,fashion,D_V134,Product D-22 - White - S,D-P22-CWh-SS,127.29,"Color: White, Size: S",,,D_L1875,1,127.29,121.37,EUR,121.37,2025-10-22T15:28:26.320608+00:00,2025-10-22T15:28:26.320608+00:00
f9e87828-91a9-44d2-b5dc-221cf3ec52fd,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000593,D_O593,completed,545.97,EUR,2027-03-23T22:22:12+00:00,2027-03-23T21:40:35+00:00,hermannlucette@example.com,,,Gioia,Merz,Ferraristrasse 93,,La Tour-de-Peilz,,7301,SW,D_19,Product D-19,fashion product,Default Vendor,fashion,D_V121,Product D-19 - White - XS,D-P19-CWh-SXS,115.56,"Color: White, Size: XS",,,D_L1876,1,115.56,106.53,EUR,106.53,2025-10-22T15:28:26.320608+00:00,2025-10-22T15:28:26.320608+00:00
a1f454ac-8c3c-46cb-84b7-44ad2d4e9ef3,1e27b743-d66d-41a4-8b4e-876b051a5948,00000000-0000-0000-0000-d00000000593,D_O593,completed,545.97,EUR,2027-03-23T14:49:02+00:00,2027-03-23T05:13:43+00:00,hermannlucette@example.com,,,Gioia,Merz,Ferraristrasse 93,,La Tour-de-Peilz,,7301,SW,D_19,Product D-19,fashion product,Default Vendor,fashion,D_V117,Product D-19 - Beige - XS,D-P19-CBe-SXS,115.91,"Color: Beige, Size: XS",,,D_L1877,3,115.91,340.07,EUR,340.07,2025-10-22T15:28:26.320608+00:00,2025-10-22T15:28:26.320608+00:00
